Date,Time,"Core 0 Clock [MHz]","Core 1 Clock [MHz]","Core 2 Clock [MHz]","Core 3 Clock [MHz]","Core 4 Clock [MHz]","Core 5 Clock [MHz]","Bus Clock [MHz]","Ring/LLC Clock [MHz]","System Agent Clock [MHz]","Core 0 T0 Effective Clock [MHz]","Core 0 T1 Effective Clock [MHz]","Core 1 T0 Effective Clock [MHz]","Core 1 T1 Effective Clock [MHz]","Core 2 T0 Effective Clock [MHz]","Core 2 T1 Effective Clock [MHz]","Core 3 T0 Effective Clock [MHz]","Core 3 T1 Effective Clock [MHz]","Core 4 T0 Effective Clock [MHz]","Core 4 T1 Effective Clock [MHz]","Core 5 T0 Effective Clock [MHz]","Core 5 T1 Effective Clock [MHz]","Average Effective Clock [MHz]","Core 0 T0 Usage [%]","Core 0 T1 Usage [%]","Core 1 T0 Usage [%]","Core 1 T1 Usage [%]","Core 2 T0 Usage [%]","Core 2 T1 Usage [%]","Core 3 T0 Usage [%]","Core 3 T1 Usage [%]","Core 4 T0 Usage [%]","Core 4 T1 Usage [%]","Core 5 T0 Usage [%]","Core 5 T1 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core 0 [°C]","Core 1 [°C]","Core 2 [°C]","Core 3 [°C]","Core 4 [°C]","Core 5 [°C]","Core 0 Distance to TjMAX [°C]","Core 1 Distance to TjMAX [°C]","Core 2 Distance to TjMAX [°C]","Core 3 Distance to TjMAX [°C]","Core 4 Distance to TjMAX [°C]","Core 5 Distance to TjMAX [°C]","CPU Package [°C]","Core Max [°C]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","Motherboard [°C]","CPU [°C]","Auxiliary [°C]","AUXTIN1 [°C]","AUXTIN2 [°C]","AUXTIN3 [°C]","CPU (PECI) [°C]","CPU1 [RPM]","Chassis2 [RPM]","PCH Temperature [°C]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Temperature [°C]","Drive Temperature [°C]","Drive Temperature [°C]","GPU Temperature [°C]","GPU Fan [RPM]",
24.9.2021,7:54:52.010,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,100.0,3699.1,799.8,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60,60,56,57,54,53,40,40,44,43,46,47,60,60,61,61,36,39.0,38.0,23.0,94.0,14.0,12.0,60.0,1032,1797,56.0,42,42,36,42,44,57,1485,
24.9.2021,7:54:56.131,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60,60,56,57,54,53,40,40,44,43,46,47,60,60,61,61,36,39.0,38.0,23.0,95.0,14.0,12.0,60.0,1032,1790,57.0,42,42,36,42,44,57,1486,
24.9.2021,7:55:0.229,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,100.0,3699.1,799.8,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,61,60,56,57,55,53,39,40,44,43,45,47,61,61,61,61,37,39.0,38.0,23.0,95.0,14.0,12.0,60.0,1102,1802,56.0,42,42,36,42,44,57,1485,
24.9.2021,7:55:4.362,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,100.0,3699.1,799.8,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60,60,57,57,54,54,40,40,43,43,46,46,60,60,61,61,37,39.0,38.0,23.0,95.0,14.0,12.0,60.0,1097,1809,55.0,42,42,36,42,44,57,1486,
24.9.2021,7:55:8.457,3998.0,3998.0,3998.0,3998.0,3998.0,3998.0,100.0,3698.2,799.6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,61,60,57,57,55,53,39,40,43,43,45,47,61,61,61,61,38,39.0,39.0,23.0,95.0,14.0,12.0,60.0,1102,1807,57.0,42,42,36,42,44,57,1486,
24.9.2021,7:55:12.550,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,61,61,57,57,54,54,39,39,43,43,46,46,61,61,61,61,37,39.0,39.0,23.0,95.0,14.0,12.0,60.0,1025,1804,56.0,42,42,36,42,44,57,1483,
24.9.2021,7:55:16.595,3998.0,3998.0,3998.0,3998.0,3998.0,3998.0,100.0,3698.2,799.6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,61,61,57,57,54,54,39,39,43,43,46,46,61,61,61,61,37,39.0,39.0,23.0,95.0,14.0,12.0,60.0,1047,1809,55.0,42,42,36,42,44,57,1485,
24.9.2021,7:55:20.662,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,100.0,3699.1,799.8,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,61,61,57,57,55,54,39,39,43,43,45,46,61,61,61,61,37,39.0,39.0,23.0,95.0,14.0,12.0,60.0,1028,1795,56.0,42,42,36,42,44,57,1486,
24.9.2021,7:55:24.761,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,61,61,57,58,55,54,39,39,43,42,45,46,61,61,61,61,37,39.0,39.0,23.0,95.0,14.0,12.0,61.0,1032,1797,56.0,42,42,36,42,44,57,1485,
24.9.2021,7:55:28.823,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60,61,57,57,53,54,40,39,43,43,47,46,61,61,60,60,37,39.0,39.0,23.0,95.0,14.0,12.0,61.0,1028,1797,57.0,42,42,36,42,44,57,1485,
24.9.2021,7:55:32.854,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,61,61,57,58,55,54,39,39,43,42,45,46,61,61,62,62,37,39.0,39.0,23.0,95.0,14.0,12.0,61.0,2184,1792,56.0,42,42,36,42,44,57,1484,
24.9.2021,7:55:36.941,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,100.0,3700.9,800.2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,61,61,57,58,55,54,39,39,43,42,45,46,61,61,60,60,37,39.0,39.0,23.0,95.0,14.0,12.0,61.0,1037,1785,56.0,42,42,36,42,44,57,1486,
24.9.2021,7:55:41.005,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,100.0,3699.1,799.8,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,61,61,58,57,54,54,39,39,42,43,46,46,61,61,62,62,37,39.0,40.0,23.0,95.0,14.0,12.0,61.0,1098,1797,56.0,42,42,36,42,44,57,1485,
24.9.2021,7:55:45.101,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,100.0,3699.1,799.8,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,61,62,57,58,55,54,39,38,43,42,45,46,61,62,62,62,37,39.0,40.0,23.0,95.0,14.0,12.0,61.0,1018,1812,56.0,42,42,36,42,44,57,1485,
24.9.2021,7:55:49.136,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,61,61,57,58,54,55,39,39,43,42,46,45,61,61,61,61,37,39.0,40.0,23.0,95.0,14.0,12.0,61.0,1097,1800,56.0,42,42,36,42,44,57,1484,
24.9.2021,7:55:53.285,3998.0,3998.0,3998.0,3998.0,3998.0,3998.0,100.0,3698.2,799.6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,60,62,58,58,55,55,40,38,42,42,45,45,61,62,61,61,37,39.0,40.0,23.0,95.0,14.0,12.0,61.0,1033,1814,56.0,42,42,36,42,44,57,1485,
24.9.2021,7:55:57.433,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,61,62,58,57,55,54,39,38,42,43,45,46,62,62,61,61,37,39.0,40.0,23.0,95.0,14.0,12.0,61.0,1108,1792,55.0,42,42,36,42,44,57,1485,
24.9.2021,7:56:1.565,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,61,62,58,58,54,54,39,38,42,42,46,46,61,62,62,62,37,39.0,40.0,23.0,95.0,14.0,12.0,61.0,1113,1804,55.0,42,42,36,42,44,57,1485,
24.9.2021,7:56:5.657,3998.0,3998.0,3998.0,3998.0,3998.0,3998.0,100.0,3698.2,799.6,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,61,62,57,58,55,54,39,38,43,42,45,46,61,62,62,62,38,39.0,40.0,23.0,95.0,14.0,12.0,61.0,1109,1790,56.0,42,42,36,42,44,57,1485,
24.9.2021,7:56:9.672,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,61,57,58,56,54,38,39,43,42,44,46,62,62,62,62,37,39.0,40.0,23.0,95.0,14.0,12.0,61.0,2070,1792,55.0,42,42,36,42,44,57,1485,
24.9.2021,7:56:13.776,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,57,55,54,38,38,42,43,45,46,62,62,61,61,37,39.0,40.0,23.0,95.0,14.0,12.0,61.0,1091,1802,55.0,42,42,36,42,44,57,1485,
24.9.2021,7:56:17.891,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,58,55,54,38,38,42,42,45,46,62,62,62,62,37,39.0,40.0,23.0,95.0,14.0,12.0,61.0,1033,1809,56.0,42,42,36,42,44,57,1485,
24.9.2021,7:56:22.033,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,100.0,3700.9,800.2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,57,58,55,54,38,38,43,42,45,46,62,62,62,62,37,39.0,40.0,23.0,95.0,14.0,12.0,61.0,1053,1800,55.0,42,42,36,42,44,57,1485,
24.9.2021,7:56:26.230,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,61,58,58,55,54,38,39,42,42,45,46,62,62,62,62,37,39.0,41.0,23.0,95.0,14.0,12.0,61.0,1022,1790,55.0,42,42,36,42,44,57,1485,
24.9.2021,7:56:30.262,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,61,62,58,58,56,55,39,38,42,42,44,45,62,62,61,61,38,39.0,41.0,23.0,95.0,14.0,12.0,61.0,1029,1800,54.0,42,42,36,42,44,57,1485,
24.9.2021,7:56:34.347,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,58,55,54,38,38,42,42,45,46,62,62,62,62,38,39.0,41.0,23.0,95.0,14.0,12.0,61.0,1028,1790,55.0,42,42,36,42,44,57,1484,
24.9.2021,7:56:38.436,4001.0,4001.0,4001.0,4001.0,4001.0,4001.0,100.0,3700.9,800.2,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,58,55,54,38,38,42,42,45,46,62,62,62,62,38,39.0,41.0,23.0,95.0,14.0,12.0,61.0,1030,1792,55.0,42,42,36,42,44,57,1485,
24.9.2021,7:56:42.346,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,61,62,58,59,55,54,39,38,42,41,45,46,62,62,62,62,37,39.0,41.0,23.0,95.0,14.0,12.0,62.0,1022,1807,54.0,42,42,36,42,44,57,1486,
24.9.2021,7:56:46.432,3999.0,3999.0,3999.0,3999.0,3999.0,3999.0,100.0,3699.1,799.8,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,61,62,58,58,56,54,39,38,42,42,44,46,62,62,62,62,38,39.0,41.0,23.0,95.0,14.0,12.0,61.0,1018,1800,55.0,42,42,36,42,44,57,1486,
24.9.2021,7:56:50.545,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,61,58,58,56,55,38,39,42,42,44,45,62,62,62,62,37,39.0,41.0,23.0,95.0,14.0,12.0,61.0,1034,1790,54.0,42,42,36,42,44,57,1485,
24.9.2021,7:56:54.638,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,61,61,58,58,55,54,39,39,42,42,45,46,62,61,62,62,38,39.0,41.0,23.0,95.0,14.0,12.0,61.0,1036,1790,55.0,42,42,36,42,44,57,1487,
24.9.2021,7:56:58.777,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,58,55,55,38,38,42,42,45,45,62,62,62,62,38,39.0,41.0,23.0,95.0,14.0,12.0,61.0,1026,1783,55.0,42,42,36,42,44,57,1486,
24.9.2021,7:57:2.957,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,3700.0,800.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,4000.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,62,62,58,58,56,54,38,38,42,42,44,46,62,62,62,62,38,39.0,41.0,23.0,95.0,14.0,12.0,61.0,1032,1804,55.0,42,42,36,42,44,57,1487,
